STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
72223013894,2024-12-22T21:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"030,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0122,1","-0039,1","10269,1"
72223013894,2024-12-22T22:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"030,1,N,0015,1","22000,5,9,N","016093,1,9,9","+0089,1","-0011,1","10274,1"
72223013894,2024-12-22T23:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0044,1","+0006,1","10277,1"
72223013894,2024-12-23T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","22000,1,9,N","016000,1,9,9","+0044,1","+0006,1","10277,1"
72223013894,2024-12-23T00:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0033,1","+0006,1","10279,1"
72223013894,2024-12-23T01:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"360,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0039,1","-0006,1","10283,1"
72223013894,2024-12-23T02:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0022,1","-0006,1","10287,1"
72223013894,2024-12-23T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","22000,1,9,N","016000,1,9,9","+0022,1","-0006,1","10287,1"
72223013894,2024-12-23T03:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"350,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0022,1","-0011,1","10290,1"
72223013894,2024-12-23T04:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0011,1","-0011,1","10285,1"
72223013894,2024-12-23T05:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"020,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0017,1","-0022,1","10278,1"
72223013894,2024-12-23T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"020,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0017,1","-0022,1","10278,1"
72223013894,2024-12-23T06:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0017,1","-0022,1","10275,1"
72223013894,2024-12-23T07:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0022,1","-0028,1","10274,1"
72223013894,2024-12-23T08:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0022,1","-0028,1","10275,1"
72223013894,2024-12-23T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0022,1","-0028,1","10275,1"
72223013894,2024-12-23T09:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0017,1","-0022,1","10276,1"
72223013894,2024-12-23T10:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0017,1","-0022,1","10277,1"
72223013894,2024-12-23T11:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"030,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0017,1","-0017,1","10281,1"
72223013894,2024-12-23T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"030,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0017,1","-0017,1","10281,1"
72223013894,2024-12-23T12:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0017,1","-0017,1","10284,1"
72223013894,2024-12-23T13:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0036,1","22000,5,9,N","016093,1,9,9","+0050,1","+0011,1","10290,1"
72223013894,2024-12-23T14:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0041,1","22000,5,9,N","016093,1,9,9","+0078,1","+0011,1","10294,1"
72223013894,2024-12-23T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"070,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0078,1","+0011,1","10294,1"
72223013894,2024-12-23T15:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0036,1","22000,5,9,N","016093,1,9,9","+0106,1","+0011,1","10296,1"
72223013894,2024-12-23T16:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0036,1","22000,5,9,N","016093,1,9,9","+0128,1","+0017,1","10293,1"
72223013894,2024-12-23T17:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0036,1","22000,5,9,N","016093,1,9,9","+0144,1","+0028,1","10282,1"
72223013894,2024-12-23T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"080,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0144,1","+0028,1","10282,1"
72223013894,2024-12-23T18:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0026,1","22000,5,9,N","016093,1,9,9","+0156,1","+0039,1","10270,1"
72223013894,2024-12-23T19:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"120,1,N,0031,1","22000,5,9,N","016093,1,9,9","+0161,1","+0050,1","10263,1"
72223013894,2024-12-23T20:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0036,1","22000,5,9,N","016093,1,9,9","+0161,1","+0044,1","10262,1"
72223013894,2024-12-23T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"080,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0161,1","+0044,1","10262,1"
72223013894,2024-12-23T21:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0026,1","22000,5,9,N","016093,1,9,9","+0156,1","+0050,1","10265,1"
72223013894,2024-12-23T22:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"040,1,N,0015,1","22000,5,9,N","016093,1,9,9","+0117,1","+0044,1","10267,1"
72223013894,2024-12-23T23:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"030,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0094,1","+0050,1","10269,1"
72223013894,2024-12-24T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"030,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0094,1","+0050,1","10269,1"
72223013894,2024-12-24T00:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0078,1","+0050,1","10273,1"
72223013894,2024-12-24T01:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0078,1","+0044,1","10275,1"
72223013894,2024-12-24T02:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0078,1","+0033,1","10277,1"
72223013894,2024-12-24T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0078,1","+0033,1","10277,1"
72223013894,2024-12-24T03:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0067,1","+0017,1","10276,1"
72223013894,2024-12-24T04:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0061,1","+0017,1","10275,1"
72223013894,2024-12-24T05:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0056,1","+0011,1","10272,1"
72223013894,2024-12-24T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"060,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0056,1","+0011,1","10272,1"
72223013894,2024-12-24T06:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0061,1","+0011,1","10267,1"
72223013894,2024-12-24T07:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","01402,1,9,N","016093,1,9,9","+0067,1","+0017,1","10262,1"
72223013894,2024-12-24T08:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0015,1","22000,5,9,N","016093,1,9,9","+0061,1","+0011,1","10255,1"
72223013894,2024-12-24T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"050,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0061,1","+0011,1","10255,1"
72223013894,2024-12-24T09:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0050,1","+0011,1","10253,1"
72223013894,2024-12-24T10:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0050,1","+0011,1","10255,1"
72223013894,2024-12-24T11:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,5,9,N","016093,1,9,9","+0044,1","+0017,1","10261,1"
72223013894,2024-12-24T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","22000,1,9,N","016000,1,9,9","+0044,1","+0017,1","10261,1"
72223013894,2024-12-24T12:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0021,1","01219,1,9,N","016093,1,9,9","+0056,1","+0017,1","10262,1"
72223013894,2024-12-24T13:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"030,1,N,0026,1","22000,5,9,N","016093,1,9,9","+0072,1","+0022,1","10263,1"
72223013894,2024-12-24T14:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"010,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0106,1","+0033,1","10264,1"
72223013894,2024-12-24T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"010,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0106,1","+0033,1","10264,1"
72223013894,2024-12-24T15:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0128,1","+0044,1","10264,1"
72223013894,2024-12-24T16:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0161,1","+0061,1","10259,1"
72223013894,2024-12-24T17:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,V,0026,1","22000,5,9,N","016093,1,9,9","+0178,1","+0050,1","10244,1"
72223013894,2024-12-24T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,N,0026,1","22000,1,9,N","016000,1,9,9","+0178,1","+0050,1","10244,1"
72223013894,2024-12-24T18:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0031,1","22000,5,9,N","016093,1,9,9","+0183,1","+0056,1","10228,1"
72223013894,2024-12-24T19:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0026,1","22000,5,9,N","016093,1,9,9","+0189,1","+0067,1","10223,1"
72223013894,2024-12-24T20:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"040,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0189,1","+0067,1","10221,1"
72223013894,2024-12-24T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"040,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0189,1","+0067,1","10221,1"
72223013894,2024-12-24T21:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0183,1","+0061,1","10222,1"
72223013894,2024-12-24T22:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"130,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0150,1","+0067,1","10224,1"
72223013894,2024-12-24T23:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0111,1","+0067,1","10226,1"
72223013894,2024-12-25T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0111,1","+0067,1","10226,1"
72223013894,2024-12-25T00:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0106,1","+0078,1","10227,1"
72223013894,2024-12-25T01:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0089,1","+0072,1","10230,1"
72223013894,2024-12-25T02:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0072,1","+0061,1","10232,1"
72223013894,2024-12-25T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0072,1","+0061,1","10232,1"
72223013894,2024-12-25T03:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0072,1","+0061,1","10232,1"
72223013894,2024-12-25T04:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","014484,1,9,9","+0078,1","+0067,1","10227,1"
72223013894,2024-12-25T05:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0015,1","22000,1,9,N","011265,1,9,9","+0083,1","+0072,1","10217,1"
72223013894,2024-12-25T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"060,1,N,0015,1","99999,9,9,N","011000,1,9,9","+0083,1","+0072,1","10217,1"
72223013894,2024-12-25T06:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"040,1,N,0015,1","22000,1,9,N","012875,1,9,9","+0083,1","+0072,1","10210,1"
72223013894,2024-12-25T07:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0089,1","+0078,1","10213,1"
72223013894,2024-12-25T08:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0089,1","+0078,1","10209,1"
72223013894,2024-12-25T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"050,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0089,1","+0078,1","10209,1"
72223013894,2024-12-25T09:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0089,1","+0072,1","10207,1"
72223013894,2024-12-25T10:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0078,1","+0067,1","10211,1"
72223013894,2024-12-25T11:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0026,1","22000,1,9,N","011265,1,9,9","+0083,1","+0078,1","10212,1"
72223013894,2024-12-25T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"060,1,N,0026,1","99999,9,9,N","011000,1,9,9","+0083,1","+0078,1","10212,1"
72223013894,2024-12-25T12:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0021,1","22000,5,9,N","016093,1,9,9","+0078,1","+0072,1","10217,1"
72223013894,2024-12-25T13:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0031,1","22000,5,9,N","016093,1,9,9","+0100,1","+0078,1","10222,1"
72223013894,2024-12-25T14:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0046,1","22000,5,9,N","016093,1,9,9","+0128,1","+0083,1","10224,1"
72223013894,2024-12-25T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0128,1","+0083,1","10224,1"
72223013894,2024-12-25T15:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0051,1","03048,1,9,N","016093,1,9,9","+0156,1","+0089,1","10226,1"
72223013894,2024-12-25T16:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"100,1,N,0057,1","03048,1,9,N","016093,1,9,9","+0178,1","+0089,1","10217,1"
72223013894,2024-12-25T17:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"100,1,N,0051,1","02743,1,9,N","016093,1,9,9","+0183,1","+0089,1","10204,1"
72223013894,2024-12-25T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"100,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0183,1","+0089,1","10204,1"
72223013894,2024-12-25T18:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"100,1,N,0046,1","07620,1,9,N","016093,1,9,9","+0200,1","+0100,1","10191,1"
72223013894,2024-12-25T19:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0041,1","07620,1,9,N","016093,1,9,9","+0178,1","+0111,1","10183,1"
72223013894,2024-12-25T20:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0046,1","07620,1,9,N","016093,1,9,9","+0172,1","+0117,1","10182,1"
72223013894,2024-12-25T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0172,1","+0117,1","10182,1"
72223013894,2024-12-25T21:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0046,1","07620,1,9,N","016093,1,9,9","+0167,1","+0111,1","10182,1"
72223013894,2024-12-25T22:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"020,1,N,0041,1","01128,1,9,N","008047,1,9,9","+0144,1","+0122,1","10186,1"
72223013894,2024-12-25T23:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"050,1,N,0036,1","01524,1,9,N","006437,1,9,9","+0133,1","+0122,1","10190,1"
72223013894,2024-12-26T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"050,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0133,1","+0122,1","10190,1"
72223013894,2024-12-26T00:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0041,1","01524,1,9,N","008047,1,9,9","+0133,1","+0122,1","10195,1"
72223013894,2024-12-26T01:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0036,1","00671,1,9,N","011265,1,9,9","+0133,1","+0122,1","10197,1"
72223013894,2024-12-26T02:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0057,1","00671,1,9,N","011265,1,9,9","+0133,1","+0122,1","10189,1"
72223013894,2024-12-26T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"070,1,N,0057,1","99999,9,9,N","011000,1,9,9","+0133,1","+0122,1","10189,1"
72223013894,2024-12-26T03:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0051,1","00853,1,9,N","011265,1,9,9","+0128,1","+0111,1","10193,1"
72223013894,2024-12-26T04:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0046,1","00853,1,9,N","016093,1,9,9","+0122,1","+0111,1","10195,1"
72223013894,2024-12-26T05:03:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,99999,V020,"080,1,N,0041,1","03353,1,9,N","016093,1,9,9","+0122,1","+0111,1","99999,9"
72223013894,2024-12-26T05:22:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,99999,V020,"070,1,N,0046,1","00488,1,9,N","016093,1,9,9","+0122,1","+0111,1","99999,9"
72223013894,2024-12-26T05:33:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,99999,V020,"080,1,N,0046,1","03353,1,9,N","016093,1,9,9","+0122,1","+0106,1","99999,9"
72223013894,2024-12-26T05:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"070,1,N,0041,1","00579,1,9,N","016093,1,9,9","+0122,1","+0106,1","10188,1"
72223013894,2024-12-26T05:59:00,O,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,99999,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-12-26T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"070,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0122,1","+0106,1","10188,1"
72223013894,2024-12-26T06:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"090,1,N,0046,1","00488,1,9,N","016093,1,9,9","+0122,1","+0111,1","10188,1"
72223013894,2024-12-26T07:26:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,99999,V020,"080,1,N,0031,1","00366,1,9,N","016093,1,9,9","+0122,1","+0111,1","99999,9"
72223013894,2024-12-26T07:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0036,1","00335,1,9,N","016093,1,9,9","+0122,1","+0111,1","10188,1"
72223013894,2024-12-26T08:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"080,1,N,0031,1","00335,1,9,N","016093,1,9,9","+0122,1","+0111,1","10187,1"
72223013894,2024-12-26T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"080,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0122,1","+0111,1","10187,1"
72223013894,2024-12-26T09:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"060,1,N,0031,1","00335,1,9,N","016093,1,9,9","+0117,1","+0106,1","10187,1"
