STATION,DATE_TIME,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,DATE,EVENT
72323003856,2024-05-27T13:51:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"160,5,N,0041,5","01097,5,M,N","016093,5,N,5","+0210,5","+0190,5","99999,9",05/27/2024,
72323003856,2024-05-27T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"160,5,N,0041,5","01097,5,M,N","016093,5,N,5","+0217,5","+0194,5","10111,5",05/27/2024,
72323003856,2024-05-27T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0026,5","01372,5,M,N","016093,5,N,5","+0233,5","+0206,5","10111,5",05/27/2024,
72323003856,2024-05-27T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"210,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0233,1","+0206,1","10111,1",05/27/2024,
72323003856,2024-05-27T15:25:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"230,5,N,0036,5","00488,5,M,N","016093,5,N,5","+0244,5","+0200,5","99999,9",05/27/2024,
72323003856,2024-05-27T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"230,5,N,0041,5","00610,5,M,N","016093,5,N,5","+0250,5","+0200,5","10116,5",05/27/2024,
72323003856,2024-05-27T16:13:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"210,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0256,5","+0200,5","99999,9",05/27/2024,
72323003856,2024-05-27T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0206,5","10118,5",05/27/2024,
72323003856,2024-05-27T17:09:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"240,5,N,0041,5","00823,5,M,N","016093,5,N,5","+0272,5","+0206,5","99999,9",05/27/2024,
72323003856,2024-05-27T17:28:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"230,5,N,0031,5","01067,5,M,N","016093,5,N,5","+0278,5","+0217,5","99999,9",05/27/2024,
72323003856,2024-05-27T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"300,5,V,0036,5","01372,5,M,N","016093,5,N,5","+0289,5","+0206,5","10117,5",05/27/2024,
72323003856,2024-05-27T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"300,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0289,1","+0206,1","10117,1",05/27/2024,
72323003856,2024-05-27T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"300,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0294,5","+0200,5","10113,5",05/27/2024,
72323003856,2024-05-27T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"310,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0300,5","+0194,5","10113,5",05/27/2024,
72323003856,2024-05-27T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"290,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0306,5","+0189,5","10112,5",05/27/2024,
72323003856,2024-05-27T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"290,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0306,1","+0189,1","10112,1",05/27/2024,
72323003856,2024-05-27T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"300,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0306,5","+0178,5","10113,5",05/27/2024,
72323003856,2024-05-27T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"300,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0300,5","+0167,5","10113,5",05/27/2024,
72323003856,2024-05-27T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"310,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0289,5","+0178,5","10112,5",05/27/2024,
72323003856,2024-07-05T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"220,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0350,1","+0228,1","10116,1",07/05/2024,
72323003856,2024-07-05T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0333,5","+0228,5","10116,5",07/05/2024,
72323003856,2024-07-05T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0311,5","+0239,5","10119,5",07/05/2024,
72323003856,2024-07-05T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0306,5","+0239,5","10125,5",07/05/2024,
72323003856,2024-07-05T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"190,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0306,1","+0239,1","10125,1",07/05/2024,
72323003856,2024-07-05T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10125,5",07/05/2024,
72323003856,2024-07-05T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0289,5","+0233,5","10117,5",07/05/2024,
72323003856,2024-07-05T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10120,5",07/05/2024,
72323003856,2024-07-05T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",07/05/2024,
72323003856,2024-07-05T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"220,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0289,1","+0239,1","10120,1",07/05/2024,
72323003856,2024-07-05T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0015,5","01829,5,M,N","016093,5,N,5","+0283,5","+0244,5","10121,5",07/05/2024,
72323003856,2024-07-05T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","02134,5,M,N","016093,5,N,5","+0283,5","+0244,5","10123,5",07/05/2024,
72323003856,2024-07-05T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","02591,5,M,N","016093,5,N,5","+0283,5","+0250,5","10123,5",07/05/2024,
72323003856,2024-07-05T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0283,1","+0250,1","10123,1",07/05/2024,
72323003856,2024-07-05T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0021,5","02591,5,M,N","016093,5,N,5","+0272,5","+0250,5","10118,5",07/05/2024,
72323003856,2024-07-05T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10119,5",07/05/2024,
72323003856,2024-07-05T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0036,5","07620,5,M,N","016093,5,N,5","+0278,5","+0250,5","10120,5",07/05/2024,
72323003856,2024-07-05T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"190,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0278,1","+0250,1","10120,1",07/05/2024,
72323003856,2024-07-05T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0026,5","02896,5,M,N","016093,5,N,5","+0283,5","+0250,5","10127,5",07/05/2024,
72323003856,2024-07-05T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0294,5","+0250,5","10123,5",07/05/2024,
72323003856,2024-07-05T13:59:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"250,5,N,0041,5","00884,5,M,N","016093,5,N,5","+0294,5","+0256,5","99999,9",07/05/2024,
72323003856,2024-07-05T14:20:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"310,5,N,0088,5","00518,5,M,N","002816,5,N,5","+0250,5","+0244,5","99999,9",07/05/2024,
72323003856,2024-07-05T14:24:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"310,5,N,0088,5","00579,5,M,N","004023,5,V,5","+0240,5","+0240,5","99999,9",07/05/2024,
72323003856,2024-07-05T14:35:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"310,5,N,0088,5","00945,5,M,N","003219,5,V,5","+0240,5","+0230,5","99999,9",07/05/2024,
72323003856,2024-07-05T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"310,5,N,0088,5","02591,5,M,N","016093,5,N,5","+0244,5","+0222,5","10122,5",07/05/2024,
72323003856,2024-07-05T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"310,1,N,0088,1","99999,9,9,N","016000,1,9,9","+0244,1","+0222,1","10122,1",07/05/2024,
72323003856,2024-07-05T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0041,5","02743,5,M,N","016093,5,N,5","+0250,5","+0228,5","10132,5",07/05/2024,
72323003856,2024-07-05T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0256,5","+0233,5","10124,5",07/05/2024,
72323003856,2024-07-05T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0278,5","+0228,5","10119,5",07/05/2024,
72323003856,2024-07-05T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0278,1","+0228,1","10119,1",07/05/2024,
72323003856,2024-07-05T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0021,5","07620,5,M,N","016093,5,N,5","+0300,5","+0233,5","10117,5",07/05/2024,
72323003856,2024-07-05T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0311,5","+0228,5","10106,5",07/05/2024,
72323003856,2024-07-05T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0328,5","+0228,5","10106,5",07/05/2024,
72323003856,2024-07-05T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"270,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0328,1","+0228,1","10106,1",07/05/2024,
72323003856,2024-07-05T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"260,5,N,0015,5","06096,5,M,N","016093,5,N,5","+0328,5","+0222,5","10102,5",07/05/2024,
72323003856,2024-07-05T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0015,5","07620,5,M,N","016093,5,N,5","+0322,5","+0228,5","10102,5",07/05/2024,
72323003856,2024-07-05T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0015,5","07010,5,M,N","016093,5,N,5","+0317,5","+0239,5","10107,5",07/05/2024,
72323003856,2024-07-16T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"220,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0283,1","+0239,1","10140,1",07/16/2024,
72323003856,2024-07-16T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0272,5","+0239,5","10140,5",07/16/2024,
72323003856,2024-07-16T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0267,5","+0239,5","10142,5",07/16/2024,
72323003856,2024-07-16T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0239,5","10144,5",07/16/2024,
72323003856,2024-07-16T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"180,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0256,1","+0239,1","10144,1",07/16/2024,
72323003856,2024-07-16T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0256,5","+0239,5","10148,5",07/16/2024,
72323003856,2024-07-16T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0250,5","+0233,5","10151,5",07/16/2024,
72323003856,2024-07-16T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0244,5","+0233,5","10151,5",07/16/2024,
72323003856,2024-07-16T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",07/16/2024,
72323003856,2024-07-16T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0244,1","+0233,1","10151,1",07/16/2024,
72323003856,2024-07-16T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0244,5","+0233,5","10152,5",07/16/2024,
72323003856,2024-07-16T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0239,5","+0228,5","10151,5",07/16/2024,
72323003856,2024-07-16T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0233,5","+0222,5","10150,5",07/16/2024,
72323003856,2024-07-16T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"190,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0233,1","+0222,1","10150,1",07/16/2024,
72323003856,2024-07-16T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0228,5","+0217,5","10147,5",07/16/2024,
72323003856,2024-07-16T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","01311,5,M,N","016093,5,N,5","+0239,5","+0217,5","10153,5",07/16/2024,
72323003856,2024-07-16T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"280,5,N,0015,5","01250,5,M,N","016093,5,N,5","+0244,5","+0217,5","10155,5",07/16/2024,
72323003856,2024-07-16T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"280,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0244,1","+0217,1","10155,1",07/16/2024,
72323003856,2024-07-16T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0021,5","01311,5,M,N","016093,5,N,5","+0250,5","+0217,5","10162,5",07/16/2024,
72323003856,2024-07-16T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"280,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0217,5","10168,5",07/16/2024,
72323003856,2024-07-16T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0283,5","+0222,5","10162,5",07/16/2024,
72323003856,2024-07-16T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"210,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0283,1","+0222,1","10162,1",07/16/2024,
72323003856,2024-07-16T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0300,5","+0228,5","10159,5",07/16/2024,
72323003856,2024-07-16T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0317,5","+0239,5","10157,5",07/16/2024,
72323003856,2024-07-16T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0031,5","05182,5,M,N","016093,5,N,5","+0317,5","+0239,5","10148,5",07/16/2024,
72323003856,2024-07-16T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,N,0031,1","99999,9,9,N","016000,1,9,9","+0317,1","+0239,1","10148,1",07/16/2024,
72323003856,2024-07-16T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0333,5","+0239,5","10138,5",07/16/2024,
72323003856,2024-07-16T19:07:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0333,5","+0244,5","99999,9",07/16/2024,
72323003856,2024-07-16T19:44:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,V,0021,5","01524,5,M,N","000805,A,N,A","+0261,5","+0228,5","99999,9",07/16/2024,
72323003856,2024-07-16T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,V,0062,5","01311,5,M,N","000805,A,N,A","+0256,5","+0222,5","10147,5",07/16/2024,
72323003856,2024-07-16T19:56:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"180,5,N,0067,5","01311,5,M,N","008047,5,N,5","+0256,5","+0206,5","99999,9",07/16/2024,
72323003856,2024-07-16T20:50:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"190,5,N,0031,5","03353,5,M,N","016093,5,N,5","+0270,5","+0230,5","99999,9",07/16/2024,
72323003856,2024-07-16T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0026,5","03353,5,M,N","016093,5,N,5","+0267,5","+0239,5","10141,5",07/16/2024,
72323003856,2024-07-16T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"200,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0267,1","+0239,1","10141,1",07/16/2024,
72323003856,2024-07-16T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"090,5,N,0046,5","07620,5,M,N","016093,5,N,5","+0272,5","+0228,5","10146,5",07/16/2024,
72323003856,2024-07-16T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0272,5","+0244,5","10143,5",07/16/2024,
72323003856,2024-07-16T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"160,5,N,0036,5","03962,5,M,N","016093,5,N,5","+0272,5","+0228,5","10143,5",07/16/2024,
72323003856,2024-07-17T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"160,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0272,1","+0228,1","10143,1",07/17/2024,
72323003856,2024-07-17T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"100,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0261,5","+0222,5","10138,5",07/17/2024,
72323003856,2024-07-17T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0256,5","+0222,5","10140,5",07/17/2024,
72323003856,2024-07-17T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0250,5","+0228,5","10142,5",07/17/2024,
72323003856,2024-07-17T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"120,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0250,1","+0228,1","10142,1",07/17/2024,
72323003856,2024-07-17T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0250,5","+0228,5","10144,5",07/17/2024,
72323003856,2024-07-17T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0228,5","10143,5",07/17/2024,
72323003856,2024-07-17T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0244,5","+0228,5","10136,5",07/17/2024,
72323003856,2024-07-17T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",07/17/2024,
72323003856,2024-07-17T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"170,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0244,1","+0228,1","10136,1",07/17/2024,
72323003856,2024-07-17T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0228,5","10137,5",07/17/2024,
72323003856,2024-07-17T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0228,5","10139,5",07/17/2024,
72323003856,2024-07-17T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0222,5","10147,5",07/17/2024,
72323003856,2024-07-17T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"220,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0244,1","+0222,1","10147,1",07/17/2024,
72323003856,2024-07-17T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0239,5","+0222,5","10153,5",07/17/2024,
72323003856,2024-07-17T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0233,5","+0222,5","10153,5",07/17/2024,
